"","FID","Id","ORIG_FID","LENGTH","START_X","START_Y","MID_X","MID_Y","END_X","END_Y"
"3062",5883,0,1923,24.26387317,297770.4375,3234580.151,297770.4375,3234592.283,297770.4375,3234604.414
"550",752,0,324,14.26726963,298355.4111,3235597.733,298362.5448,3235597.733,298369.6784,3235597.733
"2270",3013,0,700,15.30865925,298516.148,3236353.733,298523.8023,3236353.733,298531.4567,3236353.733
"924",1179,0,414,22.55728282,298542.0216,3235777.733,298553.3003,3235777.733,298564.5789,3235777.733
"4115",7860,0,2261,12.81813854,298446.4375,3236177.597,298446.4375,3236184.006,298446.4375,3236190.415
"376",411,0,249,65.12757095,298054.0591,3235447.733,298086.6229,3235447.733,298119.1867,3235447.733
"3949",7470,0,2228,29.4665956,298380.4375,3236260.162,298380.4375,3236274.895,298380.4375,3236289.628
"3750",7188,0,2206,15.1916839,298336.4375,3236314.015,298336.4375,3236321.611,298336.4375,3236329.206
"1160",1514,0,482,36.46917742,298614.0932,3235917.733,298632.3278,3235917.733,298650.5624,3235917.733
"5634",9964,0,2440,15.96984352,298804.4375,3235945.306,298804.4375,3235953.291,298804.4375,3235961.276
"224",223,0,151,28.60368772,298322.6272,3235221.733,298336.9291,3235221.733,298351.2309,3235221.733
"3399",6547,0,2114,24.05358621,298152.4375,3235705.664,298152.4375,3235717.691,298152.4375,3235729.718
"1845",2588,0,620,32.40617676,298548.9306,3236193.733,298565.1337,3236193.733,298581.3368,3236193.733
"1026",1321,0,455,33.31506918,298529.3595,3235863.733,298546.0171,3235863.733,298562.6746,3235863.733
"2044",2787,0,656,24.45361415,298368.8574,3236265.733,298381.0842,3236265.733,298393.311,3236265.733
"917",1172,0,412,41.94582727,298835.0384,3235773.733,298856.0113,3235773.733,298876.9842,3235773.733
"1080",1400,0,468,21.57209101,298793.6114,3235889.733,298804.3975,3235889.733,298815.1835,3235889.733
"1879",2622,0,625,38.78640384,298346.2412,3236203.733,298365.6344,3236203.733,298385.0276,3236203.733
"3827",7308,0,2215,21.47779824,298354.4375,3235750.539,298354.4375,3235761.278,298354.4375,3235772.016
"945",1200,0,420,29.99732012,298856.1582,3235789.733,298871.1569,3235789.733,298886.1555,3235789.733
"574",787,0,333,23.03928705,298548.2015,3235615.733,298559.7212,3235615.733,298571.2408,3235615.733
"896",1151,0,408,38.81407209,298829.4392,3235765.733,298848.8463,3235765.733,298868.2533,3235765.733
"2331",3074,0,714,13.96527876,298430.5315,3236381.733,298437.5142,3236381.733,298444.4968,3236381.733
"764",1019,0,387,11.52404243,298542.8264,3235723.733,298548.5885,3235723.733,298554.3505,3235723.733
"1713",2456,0,597,10.01984313,298519.26,3236147.733,298524.27,3236147.733,298529.2799,3236147.733
"5105",9397,0,2375,22.79471908,298674.4375,3236810.291,298674.4375,3236821.688,298674.4375,3236833.086
"4680",8852,0,2323,25.7755839,298570.4375,3236177.478,298570.4375,3236190.365,298570.4375,3236203.253
"1533",2147,0,554,43.3219301,298201.0202,3236061.733,298222.6812,3236061.733,298244.3421,3236061.733
"4125",7884,0,2263,38.33726983,298450.4375,3235770.262,298450.4375,3235789.431,298450.4375,3235808.6
"4859",9129,0,2347,25.7089508,298618.4375,3235893.03,298618.4375,3235905.884,298618.4375,3235918.738
"3502",6689,0,2146,28.58757893,298216.4375,3236052.381,298216.4375,3236066.675,298216.4375,3236080.969
"281",280,0,192,19.004267,298458.6906,3235333.733,298468.1927,3235333.733,298477.6948,3235333.733
"5288",9584,0,2396,31.63241344,298716.4375,3235902.286,298716.4375,3235918.102,298716.4375,3235933.918
"3849",7340,0,2217,37.7543701,298358.4375,3235877.761,298358.4375,3235896.638,298358.4375,3235915.515
"6",5,0,5,16.49738825,297908.8436,3234549.733,297917.0923,3234549.733,297925.341,3234549.733
"3429",6577,0,2124,25.42176537,298172.4375,3235712.155,298172.4375,3235724.866,298172.4375,3235737.577
"1632",2337,0,575,15.69107389,298516.5079,3236103.733,298524.3534,3236103.733,298532.199,3236103.733
"5360",9662,0,2402,11.03886924,298728.4375,3236043.615,298728.4375,3236049.134,298728.4375,3236054.653
"4344",8354,0,2292,34.47966465,298508.4375,3236710.228,298508.4375,3236727.468,298508.4375,3236744.708
"3373",6514,0,2104,19.76826077,298132.4375,3235849.049,298132.4375,3235858.933,298132.4375,3235868.817
"4023",7613,0,2240,11.18471065,298404.4375,3236527.173,298404.4375,3236532.765,298404.4375,3236538.358
"1072",1391,0,467,23.6339673,298522.7912,3235887.733,298534.6082,3235887.733,298546.4252,3235887.733
"2690",3433,0,851,30.84148455,298824.4573,3236655.733,298839.8781,3236655.733,298855.2988,3236655.733
"2746",3489,0,874,17.27603751,298547.4747,3236701.733,298556.1128,3236701.733,298564.7508,3236701.733
"788",1043,0,392,15.85233255,298309.3871,3235733.733,298317.3133,3235733.733,298325.2395,3235733.733
"2936",3679,0,927,25.09286667,298736.6758,3236807.733,298749.2222,3236807.733,298761.7686,3236807.733
"2224",2967,0,691,15.41745094,298525.0956,3236335.733,298532.8043,3236335.733,298540.513,3236335.733
"854",1109,0,402,15.12033438,298078.5232,3235753.733,298086.0834,3235753.733,298093.6436,3235753.733
"3461",6618,0,2134,22.45592085,298192.4375,3235458.554,298192.4375,3235469.782,298192.4375,3235481.01
"429",479,0,284,26.89103612,298675.24,3235517.733,298688.6855,3235517.733,298702.1311,3235517.733
"590",809,0,339,53.34200014,298720.5975,3235627.733,298747.2685,3235627.733,298773.9395,3235627.733
"29",28,0,22,74.33594934,297749.9443,3234583.733,297787.1123,3234583.733,297824.2802,3234583.733
"500",630,0,306,19.24699658,298705.9127,3235561.733,298715.5362,3235561.733,298725.1597,3235561.733
"3948",7469,0,2228,16.45681094,298380.4375,3236189.209,298380.4375,3236197.437,298380.4375,3236205.666
"2651",3394,0,835,28.58171026,298871.5006,3236623.733,298885.7914,3236623.733,298900.0823,3236623.733
"7",6,0,6,21.16405492,297904.8436,3234551.733,297915.4256,3234551.733,297926.0077,3234551.733
"3471",6634,0,2137,26.58154471,298198.4375,3235336.718,298198.4375,3235350.009,298198.4375,3235363.3
"5710",10040,0,2458,43.68892595,298840.4375,3235736.343,298840.4375,3235758.188,298840.4375,3235780.032
"1247",1702,0,508,13.27975695,298341.0924,3235969.733,298347.7323,3235969.733,298354.3721,3235969.733
"931",1186,0,416,25.05553957,298439.8784,3235781.733,298452.4062,3235781.733,298464.9339,3235781.733
"3840",7326,0,2216,13.00695588,298356.4375,3236194.165,298356.4375,3236200.668,298356.4375,3236207.172
"5690",10020,0,2453,32.8594218,298830.4375,3236630.972,298830.4375,3236647.402,298830.4375,3236663.832
"5043",9335,0,2370,17.34670075,298664.4375,3235664.644,298664.4375,3235673.318,298664.4375,3235681.991
"4327",8324,0,2290,16.11694235,298504.4375,3236667.709,298504.4375,3236675.768,298504.4375,3236683.826
"382",420,0,252,61.73533201,298054.5271,3235453.733,298085.3947,3235453.733,298116.2624,3235453.733
"2961",3704,0,941,17.67367037,298646.858,3236835.733,298655.6948,3236835.733,298664.5317,3236835.733
"865",1120,0,403,20.70414265,298352.3842,3235755.733,298362.7363,3235755.733,298373.0883,3235755.733
"3872",7372,0,2219,19.40776732,298362.4375,3235895.964,298362.4375,3235905.668,298362.4375,3235915.372
"3800",7265,0,2212,17.84783094,298348.4375,3236331.913,298348.4375,3236340.837,298348.4375,3236349.761
"856",1111,0,402,18.90265417,298272.3935,3235753.733,298281.8448,3235753.733,298291.2962,3235753.733
"2165",2908,0,678,11.45897536,298645.659,3236309.733,298651.3885,3236309.733,298657.118,3236309.733
"5725",10055,0,2461,51.79946038,298846.4375,3235732.767,298846.4375,3235758.666,298846.4375,3235784.566
"948",1203,0,421,25.27459955,298860.5582,3235791.733,298873.1955,3235791.733,298885.8328,3235791.733
"4324",8321,0,2290,18.17384966,298504.4375,3236141.801,298504.4375,3236150.888,298504.4375,3236159.975
"1848",2591,0,620,17.87740721,298800.3086,3236193.733,298809.2473,3236193.733,298818.186,3236193.733
"12",11,0,11,38.32765117,297893.1007,3234561.733,297912.2645,3234561.733,297931.4283,3234561.733
"4352",8369,0,2293,38.38060694,298510.4375,3236707.562,298510.4375,3236726.752,298510.4375,3236745.942
"5498",9815,0,2417,32.77370488,298758.4375,3236334.831,298758.4375,3236351.217,298758.4375,3236367.604
"3315",6456,0,2084,15.22924617,298092.4375,3235847.698,298092.4375,3235855.313,298092.4375,3235862.928
"4607",8748,0,2317,58.43897636,298558.4375,3235582.043,298558.4375,3235611.262,298558.4375,3235640.482
"3251",6384,0,2067,38.84808459,298058.4375,3235335.633,298058.4375,3235355.057,298058.4375,3235374.481
"3771",7222,0,2209,24.90349823,298342.4375,3235879.762,298342.4375,3235892.214,298342.4375,3235904.666
"3819",7295,0,2214,22.21479164,298352.4375,3236197.259,298352.4375,3236208.366,298352.4375,3236219.473
"5081",9373,0,2373,12.71459303,298670.4375,3236469.038,298670.4375,3236475.395,298670.4375,3236481.752
"3348",6489,0,2094,28.70034025,298112.4375,3235331.061,298112.4375,3235345.411,298112.4375,3235359.761
"4779",9007,0,2335,18.64733759,298594.4375,3235643.93,298594.4375,3235653.253,298594.4375,3235662.577
"189",188,0,138,66.25716503,298296.4585,3235195.733,298329.587,3235195.733,298362.7156,3235195.733
"5357",9659,0,2402,32.07736504,298728.4375,3235900.659,298728.4375,3235916.698,298728.4375,3235932.736
"4599",8734,0,2316,12.21297277,298556.4375,3236053.129,298556.4375,3236059.236,298556.4375,3236065.342
"3098",6021,0,1944,22.67997614,297812.4375,3234576.703,297812.4375,3234588.043,297812.4375,3234599.383
"3720",7146,0,2203,21.97808897,298330.4375,3235736.249,298330.4375,3235747.238,298330.4375,3235758.227
"1646",2363,0,578,29.29779591,298837.6649,3236109.733,298852.3138,3236109.733,298866.9627,3236109.733
"736",991,0,382,36.14204636,298139.9156,3235713.733,298157.9867,3235713.733,298176.0577,3235713.733
"2561",3304,0,795,45.94935341,298349.8291,3236543.733,298372.8037,3236543.733,298395.7784,3236543.733
"5340",9640,0,2400,27.0135015,298724.4375,3236739.456,298724.4375,3236752.963,298724.4375,3236766.47
"3988",7548,0,2235,29.61081287,298394.4375,3235842.612,298394.4375,3235857.417,298394.4375,3235872.223
"4078",7751,0,2252,26.21542652,298428.4375,3236353.933,298428.4375,3236367.04,298428.4375,3236380.148
"2731",3474,0,868,23.26573991,298463.3119,3236689.733,298474.9447,3236689.733,298486.5776,3236689.733
"2939",3682,0,928,21.49716571,298740.2801,3236809.733,298751.0287,3236809.733,298761.7773,3236809.733
"3131",6142,0,1974,45.46873482,297872.4375,3234622.031,297872.4375,3234644.766,297872.4375,3234667.5
"557",763,0,326,20.71744603,298549.2593,3235601.733,298559.618,3235601.733,298569.9767,3235601.733
"5417",9723,0,2406,14.94349059,298736.4375,3236442.233,298736.4375,3236449.705,298736.4375,3236457.176
"952",1207,0,423,33.20995285,298439.9972,3235795.733,298456.6022,3235795.733,298473.2072,3235795.733
"2718",3461,0,861,12.04444712,298909.6202,3236675.733,298915.6424,3236675.733,298921.6646,3236675.733
"4159",7950,0,2268,27.58049108,298460.4375,3235879.433,298460.4375,3235893.223,298460.4375,3235907.013
"2219",2962,0,690,17.47870187,298527.0956,3236333.733,298535.8349,3236333.733,298544.5743,3236333.733
"1718",2461,0,598,13.67982069,298671.61,3236149.733,298678.4499,3236149.733,298685.2898,3236149.733
"1522",2124,0,551,16.52768622,298223.7503,3236055.733,298232.0141,3236055.733,298240.278,3236055.733
"2277",3020,0,701,28.65763711,298738.176,3236355.733,298752.5048,3236355.733,298766.8336,3236355.733
"3057",5866,0,1920,51.79700679,297764.4375,3234685.794,297764.4375,3234711.692,297764.4375,3234737.591
"1541",2162,0,556,16.42343673,298539.6228,3236065.733,298547.8345,3236065.733,298556.0463,3236065.733
"3123",6118,0,1966,35.27434588,297856.4375,3234621.336,297856.4375,3234638.973,297856.4375,3234656.61
"5019",9311,0,2367,26.36651108,298658.4375,3236830.109,298658.4375,3236843.293,298658.4375,3236856.476
"4717",8909,0,2327,34.82009581,298578.4375,3236885.93,298578.4375,3236903.34,298578.4375,3236920.75
"5096",9388,0,2375,12.65508663,298674.4375,3235650.802,298674.4375,3235657.129,298674.4375,3235663.457
"302",301,0,203,175.8872018,298030.1471,3235355.733,298118.0907,3235355.733,298206.0343,3235355.733
"4200",8025,0,2272,18.75834093,298468.4375,3236420.041,298468.4375,3236429.42,298468.4375,3236438.8
"316",315,0,207,30.46259302,298472.1613,3235363.733,298487.3926,3235363.733,298502.6239,3235363.733
"1089",1411,0,470,26.65118068,298440.8788,3235893.733,298454.2044,3235893.733,298467.53,3235893.733
"768",1023,0,388,11.14473208,298541.8264,3235725.733,298547.3988,3235725.733,298552.9712,3235725.733
"1263",1730,0,511,25.77856121,298586.0796,3235975.733,298598.9689,3235975.733,298611.8582,3235975.733
"1119",1449,0,475,17.21988091,298447.1222,3235903.733,298455.7321,3235903.733,298464.3421,3235903.733
"3941",7460,0,2227,42.7797858,298378.4375,3235640.404,298378.4375,3235661.794,298378.4375,3235683.184
"5456",9767,0,2411,10.29779781,298746.4375,3236705.966,298746.4375,3236711.115,298746.4375,3236716.264
"4155",7938,0,2267,14.01727298,298458.4375,3236428.614,298458.4375,3236435.623,298458.4375,3236442.632
"3767",7213,0,2208,15.52872146,298340.4375,3236320.993,298340.4375,3236328.758,298340.4375,3236336.522
"4834",9094,0,2344,14.73344672,298612.4375,3235529.036,298612.4375,3235536.403,298612.4375,3235543.77
"708",963,0,376,56.37360956,298713.0954,3235701.733,298741.2822,3235701.733,298769.469,3235701.733
"136",135,0,95,26.2512159,297743.386,3234731.733,297756.5116,3234731.733,297769.6372,3234731.733
"2055",2798,0,658,10.16796281,298306.643,3236269.733,298311.727,3236269.733,298316.811,3236269.733
"798",1053,0,393,18.87261067,298744.1207,3235735.733,298753.557,3235735.733,298762.9933,3235735.733
"1408",1963,0,534,35.76799075,298310.088,3236021.733,298327.972,3236021.733,298345.856,3236021.733
"2532",3275,0,783,20.14328452,298526.3918,3236519.733,298536.4634,3236519.733,298546.5351,3236519.733
"3421",6569,0,2121,25.59131224,298166.4375,3235859.765,298166.4375,3235872.561,298166.4375,3235885.357
"812",1067,0,395,16.21122419,298745.3207,3235739.733,298753.4263,3235739.733,298761.5319,3235739.733
"2993",3736,0,953,11.91874096,298633.0183,3236859.733,298638.9777,3236859.733,298644.9371,3236859.733
"960",1215,0,425,23.03909115,298862.7937,3235799.733,298874.3133,3235799.733,298885.8328,3235799.733
"578",792,0,334,25.64821186,298712.9309,3235617.733,298725.755,3235617.733,298738.5791,3235617.733
"693",936,0,369,74.7272334,298577.7792,3235687.733,298615.1428,3235687.733,298652.5064,3235687.733
"232",231,0,154,35.59032277,298239.5964,3235227.733,298257.3916,3235227.733,298275.1868,3235227.733
"5418",9724,0,2406,17.25191078,298736.4375,3236719.635,298736.4375,3236728.261,298736.4375,3236736.887
"3671",7057,0,2196,26.34499236,298316.4375,3235185.128,298316.4375,3235198.3,298316.4375,3235211.473
"1032",1333,0,457,30.48911087,298526.6929,3235867.733,298541.9374,3235867.733,298557.182,3235867.733
"4051",7680,0,2246,13.88486182,298416.4375,3236179.541,298416.4375,3236186.483,298416.4375,3236193.426
"3231",6360,0,2057,22.51178376,298038.4375,3235351.874,298038.4375,3235363.13,298038.4375,3235374.386
"5093",9385,0,2374,23.23737986,298672.4375,3236625.788,298672.4375,3236637.407,298672.4375,3236649.026
"562",770,0,328,25.00638063,298709.818,3235605.733,298722.3211,3235605.733,298734.8243,3235605.733
"3536",6766,0,2158,15.50728768,298240.4375,3235225.007,298240.4375,3235232.761,298240.4375,3235240.515
"3442",6592,0,2128,21.24395559,298180.4375,3235866.116,298180.4375,3235876.738,298180.4375,3235887.36
"74",73,0,49,60.00261378,297848.3265,3234637.733,297878.3278,3234637.733,297908.3291,3234637.733
"2967",3710,0,944,18.94132421,298648.1951,3236841.733,298657.6658,3236841.733,298667.1364,3236841.733
"523",691,0,314,24.87981927,298704.5314,3235577.733,298716.9713,3235577.733,298729.4112,3235577.733
"4468",8548,0,2305,14.99256439,298534.4375,3236155.276,298534.4375,3236162.773,298534.4375,3236170.269
"309",308,0,205,30.14748988,298173.0651,3235359.733,298188.1388,3235359.733,298203.2125,3235359.733
"631",863,0,352,29.22857612,298359.7439,3235653.733,298374.3582,3235653.733,298388.9725,3235653.733
"1379",1922,0,530,36.85219379,298587.1702,3236013.733,298605.5963,3236013.733,298624.0224,3236013.733
"2581",3324,0,802,37.75877058,298348.5905,3236557.733,298367.4699,3236557.733,298386.3493,3236557.733
"3047",5847,0,1917,19.38167819,297758.4375,3234578.949,297758.4375,3234588.64,297758.4375,3234598.331
"1090",1412,0,470,28.5596633,298524.6853,3235893.733,298538.9652,3235893.733,298553.245,3235893.733
"5159",9451,0,2380,10.58035774,298684.4375,3236797.489,298684.4375,3236802.779,298684.4375,3236808.069
"3237",6366,0,2061,17.04895966,298046.4375,3235520.597,298046.4375,3235529.122,298046.4375,3235537.646
"4269",8194,0,2282,19.91663466,298488.4375,3236667.824,298488.4375,3236677.782,298488.4375,3236687.741
"5502",9820,0,2418,26.91489812,298760.4375,3235714.734,298760.4375,3235728.191,298760.4375,3235741.649
"786",1041,0,392,25.3033088,298167.365,3235733.733,298180.0166,3235733.733,298192.6683,3235733.733
"3105",6041,0,1947,21.73139884,297818.4375,3234607.628,297818.4375,3234618.494,297818.4375,3234629.359
"229",228,0,153,35.41558938,298240.1625,3235225.733,298257.8703,3235225.733,298275.5781,3235225.733
"2506",3249,0,768,16.91477413,298457.6461,3236489.733,298466.1035,3236489.733,298474.5609,3236489.733
"3414",6562,0,2119,23.15268164,298162.4375,3235708.24,298162.4375,3235719.817,298162.4375,3235731.393
"548",748,0,323,20.15162592,298550.1649,3235595.733,298560.2408,3235595.733,298570.3166,3235595.733
"1494",2082,0,546,20.34553308,298709.9666,3236045.733,298720.1394,3236045.733,298730.3122,3236045.733
"3987",7541,0,2234,14.89590187,298392.4375,3236532.179,298392.4375,3236539.626,298392.4375,3236547.074
"4396",8441,0,2298,18.52346886,298520.4375,3236413.689,298520.4375,3236422.951,298520.4375,3236432.213
"588",806,0,338,56.22827465,298719.0642,3235625.733,298747.1783,3235625.733,298775.2925,3235625.733
"356",382,0,240,21.64774963,298213.2517,3235429.733,298224.0755,3235429.733,298234.8994,3235429.733
"1340",1866,0,525,31.69275778,298582.4689,3236003.733,298598.3153,3236003.733,298614.1617,3236003.733
"3688",7092,0,2199,24.45880288,298322.4375,3235103.765,298322.4375,3235115.994,298322.4375,3235128.224
"212",211,0,147,33.44271152,298319.5088,3235213.733,298336.2301,3235213.733,298352.9515,3235213.733
"4662",8824,0,2321,17.23843999,298566.4375,3235982.034,298566.4375,3235990.653,298566.4375,3235999.273
"4925",9214,0,2355,13.44576342,298634.4375,3236851.972,298634.4375,3236858.695,298634.4375,3236865.418
"119",118,0,78,35.47604857,297752.0993,3234697.733,297769.8373,3234697.733,297787.5754,3234697.733
"3940",7458,0,2226,37.5708096,298376.4375,3236536.59,298376.4375,3236555.375,298376.4375,3236574.16
"3744",7182,0,2206,21.01112023,298336.4375,3235255.333,298336.4375,3235265.838,298336.4375,3235276.344
"4934",9225,0,2357,11.3609859,298638.4375,3235700.57,298638.4375,3235706.25,298638.4375,3235711.931
"5567",9897,0,2430,41.36166437,298784.4375,3236591.095,298784.4375,3236611.776,298784.4375,3236632.457
"3865",7361,0,2218,56.0111422,298360.4375,3236536.308,298360.4375,3236564.313,298360.4375,3236592.319
"2037",2780,0,654,11.14385698,298696.4643,3236261.733,298702.0363,3236261.733,298707.6082,3236261.733
"5529",9850,0,2422,27.24400594,298768.4375,3235609.388,298768.4375,3235623.01,298768.4375,3235636.632
"5541",9865,0,2425,15.52282839,298774.4375,3235611.475,298774.4375,3235619.236,298774.4375,3235626.997
"1362",1899,0,528,34.17671219,298584.7062,3236009.733,298601.7946,3236009.733,298618.8829,3236009.733
"4510",8606,0,2309,42.38997859,298542.4375,3236368.069,298542.4375,3236389.264,298542.4375,3236410.459
"5111",9403,0,2376,18.42412511,298676.4375,3236209.843,298676.4375,3236219.055,298676.4375,3236228.267
"183",182,0,136,49.92900993,297963.3356,3235191.733,297988.3001,3235191.733,298013.2646,3235191.733
"3513",6716,0,2150,20.75435744,298224.4375,3235730.059,298224.4375,3235740.436,298224.4375,3235750.813
"4576",8699,0,2314,13.44872775,298552.4375,3236522.953,298552.4375,3236529.677,298552.4375,3236536.402
"1394",1945,0,532,41.74624743,298592.0602,3236017.733,298612.9333,3236017.733,298633.8065,3236017.733
"3749",7187,0,2206,12.90115329,298336.4375,3236219.143,298336.4375,3236225.594,298336.4375,3236232.044
"3859",7355,0,2218,30.61116716,298360.4375,3235747.824,298360.4375,3235763.13,298360.4375,3235778.435
"5684",10014,0,2451,30.32139181,298826.4375,3236627.452,298826.4375,3236642.613,298826.4375,3236657.774
"2386",3129,0,727,20.01393111,298432.2859,3236407.733,298442.2929,3236407.733,298452.2999,3236407.733
"293",292,0,198,22.78229934,298462.352,3235345.733,298473.7432,3235345.733,298485.1343,3235345.733
"4395",8440,0,2298,23.65975038,298520.4375,3236359.981,298520.4375,3236371.811,298520.4375,3236383.641
"976",1237,0,431,12.72646749,298451.6504,3235811.733,298458.0136,3235811.733,298464.3768,3235811.733
"2170",2913,0,679,12.10293262,298559.7002,3236311.733,298565.7517,3236311.733,298571.8031,3236311.733
"3503",6694,0,2147,41.36588555,298218.4375,3235426.32,298218.4375,3235447.002,298218.4375,3235467.685
"4336",8340,0,2291,28.97966465,298506.4375,3236712.895,298506.4375,3236727.385,298506.4375,3236741.875
"649",885,0,356,31.45060343,298359.2073,3235661.733,298374.9326,3235661.733,298390.6579,3235661.733
"4981",9273,0,2363,33.735365,298650.4375,3236622.935,298650.4375,3236639.802,298650.4375,3236656.67
"908",1163,0,411,18.87687862,298082.5216,3235771.733,298091.96,3235771.733,298101.3984,3235771.733
"3676",7069,0,2197,15.67257906,298318.4375,3235111.822,298318.4375,3235119.658,298318.4375,3235127.495
"3572",6833,0,2170,25.76667359,298264.4375,3235215.845,298264.4375,3235228.729,298264.4375,3235241.612
"3064",5890,0,1924,23.61625412,297772.4375,3234581.084,297772.4375,3234592.892,297772.4375,3234604.7
"5805",10163,0,2479,19.54970761,298882.4375,3236617.233,298882.4375,3236627.007,298882.4375,3236636.782
"623",853,0,350,15.41914088,298675.8752,3235649.733,298683.5848,3235649.733,298691.2944,3235649.733
"3793",7258,0,2212,56.56703266,298348.4375,3235169.563,298348.4375,3235197.847,298348.4375,3235226.13
"532",717,0,318,21.79186862,298349.2931,3235585.733,298360.189,3235585.733,298371.0849,3235585.733
"5088",9380,0,2374,11.33442203,298672.4375,3236162.548,298672.4375,3236168.215,298672.4375,3236173.882
"892",1147,0,408,24.10917116,298078.257,3235765.733,298090.3116,3235765.733,298102.3662,3235765.733
"3726",7155,0,2204,42.08529274,298332.4375,3235190.601,298332.4375,3235211.643,298332.4375,3235232.686
"4449",8520,0,2303,30.48875332,298530.4375,3236353.01,298530.4375,3236368.255,298530.4375,3236383.499
"3361",6502,0,2098,19.08921927,298120.4375,3235849.235,298120.4375,3235858.78,298120.4375,3235868.324
"994",1268,0,445,14.04549157,298389.2093,3235843.733,298396.232,3235843.733,298403.2548,3235843.733
"2549",3292,0,790,19.83604695,298548.0805,3236533.733,298557.9986,3236533.733,298567.9166,3236533.733
"4804",9043,0,2338,22.74410247,298600.4375,3235886.639,298600.4375,3235898.011,298600.4375,3235909.383
"3989",7549,0,2235,16.17224947,298394.4375,3236072.302,298394.4375,3236080.388,298394.4375,3236088.474
"3825",7306,0,2215,19.2657008,298354.4375,3235261.959,298354.4375,3235271.591,298354.4375,3235281.224
"2545",3288,0,789,18.63415342,298393.4017,3236531.733,298402.7188,3236531.733,298412.0359,3236531.733
"910",1165,0,411,11.32084141,298448.0067,3235771.733,298453.6671,3235771.733,298459.3275,3235771.733
"3899",7407,0,2221,50.90399935,298366.4375,3236536.558,298366.4375,3236562.01,298366.4375,3236587.462
"4869",9141,0,2348,24.13281424,298620.4375,3235894.53,298620.4375,3235906.597,298620.4375,3235918.663
"4050",7679,0,2246,15.41990343,298416.4375,3235855.884,298416.4375,3235863.594,298416.4375,3235871.304
"1945",2688,0,636,12.73366378,298615.4196,3236225.733,298621.7865,3236225.733,298628.1533,3236225.733
"3554",6796,0,2162,11.62028761,298248.4375,3236079.605,298248.4375,3236085.415,298248.4375,3236091.225
"2175",2918,0,680,10.99411046,298541.7116,3236313.733,298547.2086,3236313.733,298552.7057,3236313.733
"5600",9930,0,2435,28.69167229,298794.4375,3236754.094,298794.4375,3236768.44,298794.4375,3236782.785
"4495",8586,0,2308,59.93035096,298540.4375,3235851.903,298540.4375,3235881.868,298540.4375,3235911.833
"1899",2642,0,627,11.52008522,298804.25,3236207.733,298810.0101,3236207.733,298815.7701,3236207.733
"1095",1418,0,471,26.23001665,298441.4714,3235895.733,298454.5864,3235895.733,298467.7014,3235895.733
"139",138,0,98,19.62347057,297744.586,3234737.733,297754.3977,3234737.733,297764.2094,3234737.733
"5170",9462,0,2382,42.86813635,298688.4375,3235483.126,298688.4375,3235504.56,298688.4375,3235525.995
"2652",3395,0,836,39.19324439,298633.0426,3236625.733,298652.6393,3236625.733,298672.2359,3236625.733
"2858",3601,0,910,28.704882,298791.2809,3236773.733,298805.6333,3236773.733,298819.9858,3236773.733
"2319",3062,0,711,19.77297832,298423.9316,3236375.733,298433.8181,3236375.733,298443.7046,3236375.733
"773",1028,0,389,28.67419138,298677.6227,3235727.733,298691.9598,3235727.733,298706.2969,3235727.733
"148",147,0,107,37.75289652,298321.3836,3235105.733,298340.2601,3235105.733,298359.1365,3235105.733
"3418",6566,0,2120,25.47592886,298164.4375,3235859.118,298164.4375,3235871.856,298164.4375,3235884.594
"688",931,0,367,37.31155595,298759.5304,3235683.733,298778.1862,3235683.733,298796.842,3235683.733
"4513",8615,0,2310,30.08113411,298544.4375,3235378.883,298544.4375,3235393.924,298544.4375,3235408.964
"4037",7648,0,2243,19.53935666,298410.4375,3236457.277,298410.4375,3236467.046,298410.4375,3236476.816
"4460",8536,0,2304,28.15617642,298532.4375,3236354.43,298532.4375,3236368.508,298532.4375,3236382.586
"4256",8170,0,2281,36.85906981,298486.4375,3235346.977,298486.4375,3235365.407,298486.4375,3235383.836
"5136",9428,0,2378,12.6654461,298680.4375,3236247.355,298680.4375,3236253.688,298680.4375,3236260.021
"266",265,0,182,14.05513478,298458.7898,3235313.733,298465.8173,3235313.733,298472.8449,3235313.733
"1174",1551,0,486,27.56955569,298705.5007,3235925.733,298719.2855,3235925.733,298733.0703,3235925.733
"2343",3086,0,716,14.53539838,298534.4501,3236385.733,298541.7178,3236385.733,298548.9855,3236385.733
"3912",7424,0,2223,41.74387164,298370.4375,3235552.194,298370.4375,3235573.066,298370.4375,3235593.938
"1216",1639,0,498,18.80308412,298723.3185,3235949.733,298732.72,3235949.733,298742.1216,3235949.733
"4494",8585,0,2308,47.04383051,298540.4375,3235728.511,298540.4375,3235752.033,298540.4375,3235775.555
"692",935,0,369,21.11909135,298420.5444,3235687.733,298431.104,3235687.733,298441.6635,3235687.733
"1519",2117,0,550,15.64245839,298713.5425,3236053.733,298721.3638,3236053.733,298729.185,3236053.733
"4556",8673,0,2313,22.57852398,298550.4375,3235891.96,298550.4375,3235903.25,298550.4375,3235914.539
"4437",8502,0,2302,11.20250518,298528.4375,3236332.671,298528.4375,3236338.272,298528.4375,3236343.874
"3295",6436,0,2079,15.0382744,298082.4375,3235845.763,298082.4375,3235853.282,298082.4375,3235860.801
"1480",2060,0,544,11.51962092,298197.3915,3236041.733,298203.1514,3236041.733,298208.9112,3236041.733
