"","year","month","Site","temp_mean","temp_min","temp_max","sum_25","sal_mean","sal_min","sal_max","sum_5","sum_15"
"1","2017",10,1,24.8765537634409,16.93,29.873,418,13.2014733892912,0.108369739227739,28.649728647549,549,353
"2","2017",10,2,24.8094212651413,15.97,30.89,413,15.5946266107586,0.00847749661814251,28.8491721906585,573,456
"3","2017",10,3,24.8472459677419,15.463,31.08,408,21.704532024656,4.52391319359187,29.173475012478,741,666
"4","2017",10,4,24.5555967741935,15.82,31.13,309,18.1243761781244,0.0124721801322329,26.2451737952407,609,486
"5","2017",10,5,22.6928838951311,16.46,28.66,97,16.4143083809818,1.05431203967252,23.5493964112292,258,193
"6","2017",10,6,24.8091812080537,17.09,28.72,413,14.0003393515586,0.0114032368563879,21.5420522770471,657,406
"7","2017",11,1,20.5944743411928,17.453,25.37,2,11.6294372380872,0.27704139383776,24.1990328621526,594,224
"8","2017",11,3,20.4194576976422,16.463,25.263,4,10.082383823276,5.7156574039336,17.4309347390018,721,46
"9","2017",11,4,20.3222746185853,16.43,25.14,2,17.3891779760763,10.4913622933783,22.8670555780544,721,588
"10","2017",11,5,20.284479889043,16.8,24.92,0,18.0981834850513,8.94914231598216,24.146069125307,721,559
"11","2017",11,6,20.4275312066574,17.36,25.13,2,16.1180424329977,10.4309452861755,21.1251000082937,721,451
"12","2017",11,7,20.6480826446281,14.85,40.22,25,15.5126215626874,0.00792481730605371,24.6184956673079,535,400
"13","2017",11,8,20.6077024793388,15.18,38.49,44,16.3598097978035,0.00822337162088376,21.9960198432301,543,477
"14","2017",11,9,20.467305785124,15.12,37.83,28,17.1511178625914,0.00811953524695982,22.9871176244286,543,526
"15","2017",12,1,17.576627688172,12.397,22.34,0,9.35055002576239,0.416936589776389,25.2947914017336,562,112
"16","2017",12,2,16.9586111111111,11.68,22.58,0,17.2429803280822,6.28910554751067,23.2773168859664,720,505
"17","2017",12,3,17.075563172043,10.603,25.92,1,16.677152237904,0.498021994656358,23.1921735881421,743,565
"18","2017",12,4,17.0356048387097,11.27,22.63,0,16.721503379659,8.46740081683564,26.7892340140444,744,487
