"","hcat5","Freq"
"1","10",2.94117647058824
"2","15",2.94117647058824
"3","20",17.6470588235294
"4","25",11.7647058823529
"5","30",8.82352941176471
"6","35",8.82352941176471
"7","40",8.82352941176471
"8","45",17.6470588235294
"9","50",8.82352941176471
"10","55",8.82352941176471
"11","65",2.94117647058824
