"","hcat5","Freq"
"1","10",4.04040404040404
"2","15",5.05050505050505
"3","20",19.1919191919192
"4","25",13.1313131313131
"5","30",18.1818181818182
"6","35",12.1212121212121
"7","40",11.1111111111111
"8","45",6.06060606060606
"9","50",4.04040404040404
"10","55",3.03030303030303
"11","60",3.03030303030303
"12","65",1.01010101010101
