"","hcat5","Freq"
"1","10",0.840336134453782
"2","15",5.88235294117647
"3","20",7.56302521008403
"4","25",12.6050420168067
"5","30",8.40336134453782
"6","35",8.40336134453782
"7","40",9.2436974789916
"8","45",10.0840336134454
"9","50",11.7647058823529
"10","55",5.88235294117647
"11","60",6.72268907563025
"12","65",3.36134453781513
"13","70",3.36134453781513
"14","75",1.68067226890756
"15","85",2.52100840336134
"16","90",0.840336134453782
"17","95",0.840336134453782
