"","hcat5","Freq"
"1","15",4.34782608695652
"2","25",8.69565217391304
"3","30",4.34782608695652
"4","35",8.69565217391304
"5","40",17.3913043478261
"6","45",13.0434782608696
"7","50",13.0434782608696
"8","55",4.34782608695652
"9","60",4.34782608695652
"10","65",4.34782608695652
"11","80",4.34782608695652
"12","85",8.69565217391304
"13","90",4.34782608695652
