"","hcat5","Freq"
"1","15",11.7647058823529
"2","25",11.7647058823529
"3","30",11.7647058823529
"4","35",17.6470588235294
"5","40",5.88235294117647
"6","45",5.88235294117647
"7","50",11.7647058823529
"8","65",11.7647058823529
"9","70",5.88235294117647
"10","75",5.88235294117647
