"","hcat5","Freq"
"1","10",4.8780487804878
"2","15",3.65853658536585
"3","20",19.5121951219512
"4","25",12.1951219512195
"5","30",18.2926829268293
"6","35",12.1951219512195
"7","40",12.1951219512195
"8","45",6.09756097560976
"9","50",3.65853658536585
"10","55",3.65853658536585
"11","60",2.4390243902439
"12","65",1.21951219512195
